PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
21557,48622,FLORATTA EDP FLEUR D ECLIPSE 10ml PRM,BOT,E,10
21557,48625,FLORATTA LOC DES HID CPO FL/D ECLIP 200g,BOT,C,1
21557,48628,CBEM LOC DES HID CPO NUVEM 400ml V2,BOT,E,0
21557,48632,DREAM DES COL SPLSH AMOR NO AR 350ml V2,BOT,E,0
21557,48634,DREAM DES COL SPLSH AMOR NO AR 200ml V2,BOT,E,0
21557,48635,FLORATTA DES COL ROSE 75ml V3,BOT,E,24
21557,48636,DEM FLORATTA DES COL ROSE 4ml V2,BOT,E,0
21557,48645,ELYSEE CR HID DES CPO NUIT 250g V2,BOT,C,1
21557,48646,FLORATTA CR DES HID CPO ROSE 200ml V5,BOT,C,7
21557,48653,ELYSEE DES ANTIT AEROSSOL 75g V3,BOT,C,0
21557,48654,FLORATTA DES ANTIT AER BLUE 75g V10,BOT,E,2
21557,48657,EGEO DES ANTIT AEROSSOL DOLCE 75g V9,BOT,E,5
21557,48663,BOTICOLL ANNI DES COL SWEETY 100ml V2,BOT,E,5
21557,48664,BOTICOLL PORTINARI DES COL 100ml V5,BOT,A,4
21557,48669,BOTICOLL CECITA DES COL BLOSSOM 100ml V2,BOT,E,0
21557,48672,NSPA LOC DES HID CPO AMEI/NEG 200ml V4,BOT,B,30
21557,48673,NSPA LOC DES HID CPO AMEI 200ml V5,BOT,C,62
21557,48675,REF NSPA LOC DES H CPO AMEI/NEG 400ml V2,BOT,E,0
21557,48676,REF NSPA LOC DES HID CPO AMEI 400ml V2,BOT,E,0
21557,48679,NSPA LOC DES HID CPO AMEI 400ml V6 PRM,BOT,E,0
21557,48680,REF NSPA LOC FIRM D H CPO QUIN 400ml V2,BOT,B,11
21557,48683,MALBEC LOC DES HID CPO VERT 200ml V2,BOT,E,0
21557,48684,MALBEC ESPUM P/ BARB 200ml V4,BOT,E,0
21557,48685,COFFEE LOC HID DES CPO W/SEDUC 200ml V2,BOT,C,16
21557,48696,LILY DES ANTIT AEROSSOL 75g V9,BOT,B,14
21557,48700,EGEO DES COL HIT 90ml V2,BOT,C,11
21557,48701,EGEO DES COL BEAT 90ml V2,BOT,E,24
21557,48734,LILY PARFUM LE 30ml,BOT,E,1
21557,48736,CBEM CR HID MAO NUVEM 50g V3,BOT,E,0
21557,48742,CBEM DES ANT AER R/ALG 75g/125ml V2,BOT,E,9
21557,48744,DR BOTICA COND POC BRILHO 200ml V2,BOT,C,0
21557,48745,DR BOTICA CREM PENT POC TIRA NO150g V2,BOT,B,1
21557,48761,EGEO DES ANTIT AER RED 75g V3,BOT,C,5
21557,48768,NSPA CR HID MAO AMEI 75g V5,BOT,C,1
21557,48770,NSPA COND AMEI 300ml V2,BOT,C,4
21557,48771,NSPA LOC HID CPO QUINOA 200ml V2,BOT,E,4
21557,48772,NSPA LOC HID DES CPO L/PATCH 400ml V2,BOT,E,1
21557,48774,NSPA DES ANTIT AEROSOL AMEI 75g V2,BOT,C,1
21557,48775,NSPA DES COL BDY SPLSH L/PATCH 200ml V2,BOT,E,3
21557,48776,QUASAR GEL POS BARBA 110g V7,BOT,E,2
21557,48777,THE BLEND SHW GEL 2/1 CAB/CPO 250g V2,BOT,E,0
21557,48779,BOTICOLL PORTINARI DES BDY SPR 100ml V7,BOT,B,9
21557,48780,COFFEE DES ANTIT AER WOMAN SEDUC 75g V4,BOT,C,1
21557,48784,ZAAD DES ANTIT AER 75g V7,BOT,C,7
21557,48785,MALBEC DES BDY SPR 100ml V4 PCK,BOT,A,0
21557,48787,MALBEC DES COL SPRT 100ml V3,BOT,E,1
21557,48788,REF BOTICOLL PORTINARI DES B/SP 100ml V6,BOT,E,5
21557,48789,THE BLEND DES ANTIT AER 75g/125ml V3,BOT,E,0
21557,48790,REFIL MALBEC DES BDY SPR REG 100ml PK V5,BOT,E,5
21557,48962,CBEM SHAMP LISO PERF 250ml V3,BOT,E,5
21557,48963,CBEM COND LISO PERF 250ml V3,BOT,C,0
21557,48966,CBEM COND CACH EXUB 250ml V3,BOT,E,5
21557,48972,INTENSE BAS LIQ CORRET REB HD C35 24g V2,BOT,E,9
21557,48973,INTENSE BAS LIQ CORRET REB HD C50 24g V2,BOT,C,4
21557,48974,INTENSE BAS LIQ CORRET REB HD C60 24g V2,BOT,E,15
21557,48975,INTENSE BAS LIQ CORRET REB HD C15 24g V2,BOT,C,6
