PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
22055,92312,-,GLAM SK/PERF PRIMER MATTE 35ml,0,Descontinuado,EUD
22055,92550,53519,SIAGE SHAMP RECONST OS FIOS 250ml RPCK,0,Descontinuado,EUD
22055,92551,53520,SIAGE COND RECONST/FIOS 200ml RPCK,0,Descontinuado,EUD
22055,92557,-,SIAGE SHAMP NUTRI DIAMOND 250ml RPCK,0,Descontinuado,EUD
22055,92558,-,SIAGE MASC CAP NUTRI DIAMOND 250g RPCK,0,Descontinuado,EUD
22055,92560,-,SIAGE COND NUTRI DIAMOND 200ml RPCK,0,Descontinuado,EUD
22055,92561,-,SIAGE OL CAP NUTRI DIAMOND 110ml RPCK,0,Descontinuado,EUD
22055,92578,-,NEO D/ETG PRO SRUM FAC LIFT/IMED 20ml,4,Descontinuado,EUD
22055,92604,53504,SIAGE SHAMP LISO INTENSO 250ml RPCK,0,Descontinuado,EUD
22055,92608,53471,SIAGE SHAMP MATIZ LOIRO EXPERT 250ml,0,Descontinuado,EUD
22055,92631,53501,SIAGE COND ACEL/CRESC 200ml RPCK,0,Descontinuado,EUD
22055,92649,-,GLAM BRUMA SPR FIX EF LIFT 110ml,0,Descontinuado,EUD
22055,92722,-,VOLPE DES ANTIT AER 125ml/75g,1,Descontinuado,EUD
22055,92734,-,EUDORA EDP UNIQUE 75ml,4,Descontinuado,EUD
22055,92762,57022,GLAM LAPIS RETR P/SOBRANC DEFIN PERF MED,0,Descontinuado,EUD
22055,92813,84880,"GLAM BAT LIQ DUO/CLIN MASCAVO IRRES 3,5g",1,Descontinuado,EUD
22055,92913,-,INSTANCE DES COL 50ml,0,Descontinuado,EUD
22055,92915,-,DEM INSTANCE DES COL 4ml VDA,0,Descontinuado,EUD
22055,93029,-,RUMMO DES COL EXPLORER 100ml,1,Descontinuado,EUD
22055,93038,-,DEM RUMMO DES COL DESAFI 4ml VDA,0,Descontinuado,EUD
22055,93076,-,LA PIEL SAB LIQ CPO AMBR DOUR 200ml,0,Descontinuado,EUD
22055,93077,57674,LA PIEL GEL ESF CPO CRIST/HIMALAIA 200g,5,Descontinuado,EUD
22055,93106,-,SIAGE ELIX OVER NUTRI OL/POD 150ml,20,Descontinuado,EUD
22055,93109,-,SCH LA PIEL LOC DES HID CP LT/OR 7ml VDA,4,Descontinuado,EUD
22055,93144,-,NEO MASC FAC PEEL OFF DERMO ETG 50ml,5,Descontinuado,EUD
22055,93149,-,NEO PROT FAC FPS 50 DERMO ETG 50g,12,Descontinuado,EUD
22055,93150,-,NEO PROT FAC FPS 70 DERMO ETG 50g,0,Descontinuado,EUD
22055,93184,-,CJ SCH SIAGE NUT OL/P SH/C T/O 3x7ml VDA,0,Descontinuado,EUD
22055,93270,54001,NIINA SCRT BAT LIQ MATE ROS GARDENIA 5ml,1,Descontinuado,EUD
22055,93290,-,SECRETS PRIM FAC HD/BLUR 11g,1,Descontinuado,EUD
22055,93416,-,DEM EUD KIDS COL IMAGINACAO 4ml,0,Descontinuado,EUD
22055,93598,-,GLAM BAS PROT STCK SKIN PROT COR 50 8g,0,Descontinuado,EUD
22055,93599,-,GLAM BAS PROT STCK SKIN PROT COR 65 8g,2,Descontinuado,EUD
22055,93601,-,GLAM BAS PROT STCK SKIN PROT COR 95 8g,2,Descontinuado,EUD
22055,93610,-,GLAM ESMLT CREM PINK INCONFUNDIVEL 7ml,0,Descontinuado,EUD
22055,93611,-,GLAM ESMALTE CREM LARANJA VERAO 7ML,0,Descontinuado,EUD
22055,93699,-,NIINA SCRT ILUM FAC GOLD ROSE 10g,1,Descontinuado,EUD
22055,93702,-,SCRT BLUSH/GO AMORA SEGREDO 5g,0,Descontinuado,EUD
22055,93718,-,EUD KIDS MOCHILA INFANTIL PES,1,Descontinuado,EUD
22055,93740,-,LA PIEL CR HID MAO LOT/ORIENTE FPS15 50g,5,Descontinuado,EUD
22055,93744,-,LA PIEL OL DES HID CPO LOT/ORIENTE 200ml,3,Descontinuado,EUD
22055,93770,-,INSTANCE CR HID MAO LEI/AVEL 30g,1,Descontinuado,EUD
22055,93773,-,IMPRESSION EDP AUDAZ 100ml,35,Descontinuado,EUD
22055,93845,84946,SOUL MASC CILIO TRB 10g,0,Descontinuado,EUD
