PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
22430,46205,BOTI TRICOT FEM G EXP,BOT,E,0
22430,46206,BOTI TRICOT FEM GG EXP,BOT,E,0
22430,46207,BOTI TRICOT FEM EG EXP,BOT,E,0
22430,46208,BOTI TRICOT FEM EGG EXP,BOT,E,0
22430,46209,BOTI VESTIDO FEM PP EXP,BOT,E,0
22430,46210,BOTI VESTIDO FEM P EXP,BOT,E,0
22430,46211,BOTI VESTIDO FEM M EXP,BOT,E,0
22430,46212,BOTI VESTIDO FEM G EXP,BOT,E,0
22430,46213,BOTI VESTIDO FEM GG EXP,BOT,E,0
22430,46214,BOTI VESTIDO FEM EG EXP,BOT,E,0
22430,46215,BOTI VESTIDO FEM EGG EXP,BOT,E,0
22430,46216,BOTI CAM POLO MASC PP EXP,BOT,E,0
22430,46217,BOTI CAMISA POLO MASC P EXP,BOT,E,0
22430,46218,BOTI CAMISA POLO MASC M EXP,BOT,E,0
22430,46219,BOTI CAMISA POLO MASC G EXP,BOT,E,0
22430,46220,BOTI CAMISA POLO MASC GG EXP,BOT,E,0
22430,46221,BOTI CAMISA POLO MASC EG EXP,BOT,E,0
22430,46222,BOTI CAMISA POLO MASC EGG EXP,BOT,E,0
22430,46223,BOTI CAMISA POLO MASC EG1 EXP,BOT,E,0
22430,46224,BOTI CAMISA POLO MASC EG2 EXP,BOT,E,0
22430,46225,BOTI CAMISA POLO MASC EG3 EXP,BOT,E,0
22430,46226,BOTI CAMISA POLO MASC EG4 EXP,BOT,E,0
22430,46227,BOTI CAMISA JEANS MASC PP EXP,BOT,E,0
22430,46228,BOTI CAMISA JEANS MASC P EXP,BOT,E,0
22430,46232,BOTI CAMISA JEANS MASC EG EXP,BOT,E,0
22430,46233,BOTI CAMISA JEANS MASC EGG EXP,BOT,E,0
22430,46234,BOTI CAMISA JEANS MASC EG1 EXP,BOT,E,0
22430,46235,BOTI CAMISA JEANS MASC EG2 EXP,BOT,E,0
22430,46236,BOTI CAMISA JEANS MASC EG3 EXP,BOT,E,0
22430,46237,BOTI CAMISA JEANS MASC EG4 EXP,BOT,E,0
22430,46238,BOTI CALCA JEANS SKN MASC 34 EXP,BOT,E,0
22430,46239,BOTI CALCA JEANS SKN MASC 36 EXP,BOT,E,0
22430,46240,BOTI CALCA JEANS SKN MASC 38 EXP,BOT,E,0
22430,46241,BOTI CALCA JEANS SKN MASC 40 EXP,BOT,E,0
22430,46242,BOTI CALCA JEANS SKN MASC 42 EXP,BOT,E,0
22430,46243,BOTI CALCA JEANS SKN MASC 44 EXP,BOT,E,0
22430,46244,BOTI CALCA JEANS SKN MASC 46 EXP,BOT,E,0
22430,46245,BOTI CALCA JEANS SKN MASC 48 EXP,BOT,E,0
22430,46246,BOTI CALCA JEANS SKN MASC 50 EXP,BOT,E,0
22430,46247,BOTI CALCA JEANS SKN MASC 52 EXP,BOT,E,0
22430,46248,BOTI CALCA DESP MASC 34 EXP,BOT,E,0
22430,46249,BOTI CALCA DESP MASC 36 EXP,BOT,E,0
22430,46250,BOTI CALCA DESP MASC 38 EXP,BOT,E,0
22430,46251,BOTI CALCA DESP MASC 40 EXP,BOT,E,0
22430,46252,BOTI CALCA DESP MASC 42 EXP,BOT,E,0
22430,46253,BOTI CALCA DESP MASC 44 EXP,BOT,E,0
22430,46254,BOTI CALCA DESP MASC 46 EXP,BOT,E,0
22430,46255,BOTI CALCA DESP MASC 48 EXP,BOT,E,0
