PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
23491,48663,BOTICOLL ANNI DES COL SWEETY 100ml V2,BOT,E,0
23491,48664,BOTICOLL PORTINARI DES COL 100ml V5,BOT,B,46
23491,48669,BOTICOLL CECITA DES COL BLOSSOM 100ml V2,BOT,C,22
23491,48672,NSPA LOC DES HID CPO AMEI/NEG 200ml V4,BOT,C,19
23491,48673,NSPA LOC DES HID CPO AMEI 200ml V5,BOT,E,40
23491,48675,REF NSPA LOC DES H CPO AMEI/NEG 400ml V2,BOT,E,0
23491,48676,REF NSPA LOC DES HID CPO AMEI 400ml V2,BOT,E,242
23491,48679,NSPA LOC DES HID CPO AMEI 400ml V6 PRM,BOT,E,0
23491,48680,REF NSPA LOC FIRM D H CPO QUIN 400ml V2,BOT,C,71
23491,48683,MALBEC LOC DES HID CPO VERT 200ml V2,BOT,C,14
23491,48684,MALBEC ESPUM P/ BARB 200ml V4,BOT,C,2
23491,48685,COFFEE LOC HID DES CPO W/SEDUC 200ml V2,BOT,C,2
23491,48696,LILY DES ANTIT AEROSSOL 75g V9,BOT,C,15
23491,48700,EGEO DES COL HIT 90ml V2,BOT,C,51
23491,48701,EGEO DES COL BEAT 90ml V2,BOT,E,49
23491,48731,REF CBEM LOC HID DES CPO R/ALG 400ml V2,BOT,E,3
23491,48734,LILY PARFUM LE 30ml,BOT,C,9
23491,48744,DR BOTICA COND POC BRILHO 200ml V2,BOT,C,0
23491,48745,DR BOTICA CREM PENT POC TIRA NO150g V2,BOT,C,2
23491,48761,EGEO DES ANTIT AER RED 75g V3,BOT,C,12
23491,48768,NSPA CR HID MAO AMEI 75g V5,BOT,C,15
23491,48770,NSPA COND AMEI 300ml V2,BOT,C,13
23491,48771,NSPA LOC HID CPO QUINOA 200ml V2,BOT,C,19
23491,48774,NSPA DES ANTIT AEROSOL AMEI 75g V2,BOT,C,16
23491,48777,THE BLEND SHW GEL 2/1 CAB/CPO 250g V2,BOT,C,14
23491,48779,BOTICOLL PORTINARI DES BDY SPR 100ml V7,BOT,C,25
23491,48780,COFFEE DES ANTIT AER WOMAN SEDUC 75g V4,BOT,C,2
23491,48784,ZAAD DES ANTIT AER 75g V7,BOT,C,17
23491,48785,MALBEC DES BDY SPR 100ml V4 PCK,BOT,C,46
23491,48788,REF BOTICOLL PORTINARI DES B/SP 100ml V6,BOT,C,5
23491,48789,THE BLEND DES ANTIT AER 75g/125ml V3,BOT,E,2
23491,48790,REFIL MALBEC DES BDY SPR REG 100ml PK V5,BOT,C,4
23491,48963,CBEM COND LISO PERF 250ml V3,BOT,E,0
23491,48972,INTENSE BAS LIQ CORRET REB HD C35 24g V2,BOT,E,0
23491,48973,INTENSE BAS LIQ CORRET REB HD C50 24g V2,BOT,C,1
23491,48974,INTENSE BAS LIQ CORRET REB HD C60 24g V2,BOT,C,3
23491,48975,INTENSE BAS LIQ CORRET REB HD C15 24g V2,BOT,C,6
23491,48976,INTENSE BAS LIQ CORRET REB HD C3 24g V2,BOT,E,2
23491,48977,INTENSE BAS LIQ CORRET REB HD C37 24g V2,BOT,C,6
23491,48978,INTENSE BAS LIQ CORRET REB HD C75 24g V2,BOT,C,1
23491,48979,INTENSE BAS LIQ CORRET REB HD C80 24g V2,BOT,E,2
23491,48980,INTENSE BAS LIQ CORRET REB HD C10 24g V2,BOT,E,2
23491,48981,INTENSE BAS LIQ CORRET REB HD C20 24g V2,BOT,E,4
23491,48982,INTENSE BAS LIQ CORRET REB HD C30 24g V2,BOT,C,3
23491,48983,INTENSE BAS LIQ CORRET REB HD C53 24g V2,BOT,E,5
23491,48984,INTENSE BAS LIQ CORRET REB HD C25 24g V2,BOT,C,9
23491,48985,INTENSE BAS LIQ CORRET REB HD C40 24g V2,BOT,C,2
23491,48986,INTENSE BAS LIQ CORRET REB HD C77 24g V2,BOT,E,2
23491,48987,INTENSE BAS LIQ CORRET REB HD C85 24g V2,BOT,E,0
23491,48988,INTENSE BAS LIQ CORRET REB HD C13 24g V2,BOT,C,1
23491,48994,NSPA MASC CAP QUINOA 200g V3,BOT,E,17
23491,48997,NSPA OL DES HID CPO AMEI 200ml V3,BOT,B,78
23491,48999,NSPA OL DES HID CPO AMEI/NEG 200ml V3,BOT,B,70
23491,49012,FLORATTA CR DES HID CPO F/SECR 200ml V3,BOT,E,10
23491,49016,ACCORDES DES BDY SPR 100ml V6,BOT,C,16
23491,49022,EGEO DES ANTIT AER CHOC 75g V3,BOT,E,2
23491,49023,DREAM LOC DES HID CPO CEU/BAUN 200ml V2,BOT,C,0
23491,49025,FLORATTA DES BDY SPR ROSE 100ml V8,BOT,C,46
23491,49038,ZAAD BALM POS BARB 110g V4,BOT,E,0
23491,49039,ZAAD DES COL BDY SPLSH 200ml,BOT,C,13
23491,49048,CBEM CREM HID P/MAOS NUVEM V4 45g,BOT,C,8
23491,49054,REF CBEM CREM HID MAOS BEIJINHO 40g,BOT,E,0
23491,49055,REF CBEM CREM HID MAOS DELEITE 40g,BOT,C,2
23491,49056,REF CBEM CREM HID MAOS ROSA/ALGODAO 40g,BOT,E,1
23491,49057,CBEM CR HID P/PES NETFLIX 75g,BOT,E,9
23491,49063,INTENTION FOR MAN DES COL STRONG 100ml,EUD,C,53
23491,49089,MATCH SHAMP NUTR REGENERADORA 300ml,BOT,E,31
23491,49090,MATCH COND NUTR REGENERADORA 280ml,BOT,E,3
23491,49091,MATCH MASC CAP NUTR REGENERADORA 250g,BOT,C,7
23491,49092,MATCH OL BIF NUTR REGENERADORA 90ml,BOT,E,4
23491,49093,MATCH AMP CAP PREENCHEDORA 9ml,BOT,E,20
23491,49102,MATCH MASC CAP NUTR REGEN PRM 50ml,BOT,E,70
23491,49139,MATCH LEAVE IN HIDRATACAO ANTIF 150ml,BOT,C,17
23491,49144,MATCH LEAVE IN LISO PROLONGADO 150ml,BOT,C,14
23491,49150,MATCH SPR CAP MULTIBENEFICIOS V2 150ml,BOT,C,4
